User_ID,Name,Email,Signup_Date,Last_Login,Country,Age,Subscription_Type,Total_Purchases,Lifetime_Value
8c20b438-8621-4585-9183-91c3757f6e51,Lisa Jackson,nichole71@reyes.com,2021-12-31,2023-09-14,Montenegro,41,Free,33,5455.43
6747cb2a-fc60-4e9d-9852-377f50b63b7c,Jennifer Richards,whitechristy@gmail.com,2022-12-04,2023-10-29,Sudan,32,Basic,35,2875.36
dbc629f0-5263-4240-9d99-7d8b96824f9a,Keith Williams,ssolis@gmail.com,2022-08-15,2023-02-10,Somalia,30,Premium,15,5169.55
9630ee4c-f5ab-46b0-a699-0478c175b238,Ashley Christian,jgomez@jensen.com,2023-02-22,2023-03-08,Bermuda,46,Free,26,10445.66
1777069f-3ab5-448f-aab2-f160d11f291f,Mrs. Christine Anderson,sandra07@watts.biz,2022-04-05,2023-12-05,Maldives,25,Free,20,5374.16
6016a3b2-3e3c-45e7-b4a0-d789c18fd29e,Elizabeth Lewis,popesteven@johnson.org,2023-02-06,2024-09-22,Denmark,27,Premium,47,8715.2
199365c2-a90c-4b49-b9b2-5ba8e09195eb,Kelli Brown,jacobestrada@yahoo.com,2023-03-27,2024-11-07,Cote d'Ivoire,32,Free,6,2070.88
53f2ddff-faed-46ad-a2fd-6c14e8f1a01f,Barbara Howell,steven91@hotmail.com,2022-10-03,2024-03-03,Jersey,45,Basic,32,8877.19
f42e2c8a-9dd6-4f26-b8c9-d16c013f068a,Caroline Dixon,amber40@gmail.com,2022-03-05,2022-08-28,Haiti,30,Basic,10,4727.2
68b198ec-f2ae-4f12-9eba-c8e805e9982a,Jennifer Haas,hbrooks@gmail.com,2023-04-02,2024-11-15,Congo,66,Premium,14,4694.97
96a5b4ad-84e3-4c68-b3bf-3d186d7db929,Jacob Taylor,mcmillanmichael@gmail.com,2023-03-01,2023-04-02,Lebanon,56,Free,40,18810.52
20341c15-3cf9-492f-be61-863c31913ce3,Wendy Moore,mariahmurphy@yahoo.com,2023-03-25,2024-03-30,Israel,42,Basic,47,2363.94
7846965b-f6ff-449f-aa75-330387685bdb,Andrea Gallegos,heidimartinez@hotmail.com,2022-08-20,2024-03-24,Cote d'Ivoire,26,Free,1,81.32
09aa08c8-1dce-4dbf-9024-f126836b9cf1,John Hammond,andrewhenderson@wright-cox.com,2022-01-30,2023-10-17,South Georgia and the South Sandwich Islands,51,Premium,7,557.81
a93b8949-1dcc-44b0-8ae7-41e55a0abba2,Melissa Trevino,teresacantrell@henderson.com,2023-06-13,2024-08-03,Mozambique,53,Premium,3,592.41
702bbde3-4f8c-4c09-971c-be697020ae98,Katherine Leblanc,bcaldwell@yahoo.com,2023-08-05,2024-07-12,Algeria,20,Premium,12,3672.74
6c3fb1c3-77e4-49c3-9f76-ad0356f6e06e,Nancy Delgado,cbarrett@colon.com,2022-05-05,2023-03-14,Hungary,37,Premium,40,611.14
a843e444-6e33-4852-82d2-3ade63af5f49,Tiffany Salazar,jallison@green.com,2023-01-27,2024-02-25,Cuba,40,Basic,8,2367.71
043dea51-5a30-4710-b874-d8d65517e95c,Jacob Griffin,clarkcrystal@walters.com,2023-06-27,2023-09-03,Cyprus,28,Premium,14,4701.75
815088f8-8ea4-44bf-ac2f-7ce063ae2831,Rose Hall DDS,walldenise@yahoo.com,2023-12-19,2024-02-02,Netherlands,32,Premium,49,22150.12
f3a9cccc-52d3-40ea-bb66-a7ed6d910c46,Nichole Vaughn,qpowell@herrera-jacobs.biz,2022-07-13,2022-10-02,Ukraine,41,Basic,3,31.06
72064336-0537-4a8f-8752-470591879f7a,William Yu DDS,pamelafoley@huang.com,2022-03-24,2023-06-15,Eritrea,18,Basic,2,326.51
f218a897-5240-4555-a31d-56c0a4a5a1b1,Laura Padilla,macdonaldstephen@hotmail.com,2022-03-12,2022-10-25,Bermuda,48,Premium,40,16930.24
211e9b4d-267d-4a57-81be-5a2e7f4c2e6d,Joseph Martin,milleranthony@jefferson-monroe.info,2022-12-14,2023-02-18,Greece,62,Free,15,6359.46
7a8ab052-995e-4751-bac7-e2dfaed7e004,Sherry Burke,ymartinez@yahoo.com,2023-04-15,2024-02-24,Marshall Islands,25,Premium,31,6731.17
518a4fb4-eef4-45d0-b0e5-4c8fed421cfa,Joe Todd,sanchezjoel@dickerson-rush.com,2023-05-20,2024-09-12,Hong Kong,47,Free,40,8349.52
6fad425c-b3b7-44f6-a3f8-5eaec905ff4d,Angela Vargas,edwardjohnson@yahoo.com,2022-09-25,2024-09-06,Tonga,65,Basic,40,18939.42
3c97947f-554b-43c6-8b6e-1560919830e7,Christopher Ward,jessicajohnson@scott-ruiz.info,2022-06-20,2022-07-31,Korea,48,Free,43,7271.74
02047d93-24c9-4db9-9de1-5e6d7d428426,Andrea Mckinney,aimee00@gmail.com,2023-02-23,2024-04-24,Bangladesh,68,Premium,21,2420.02
69859e99-5090-4a0f-94e6-ae2f76a0d784,Barbara Gonzales,tina48@austin.net,2023-09-22,2024-01-09,Brunei Darussalam,46,Premium,0,0.0
decee6bb-a0e5-4805-afce-32329ded15eb,Jacob Hudson,williamsstephen@hotmail.com,2022-05-28,2022-06-07,Wallis and Futuna,23,Premium,3,835.19
ae3a3272-fcc0-4678-b096-09af125b3606,Shaun Everett,brianflores@graham-jimenez.com,2023-05-28,2024-07-09,Dominican Republic,32,Premium,6,2751.57
17c16bb1-d3b2-4d0f-8017-96cf68d3a1c6,Charles Pearson IV,samantha06@martinez.com,2023-11-15,2024-02-29,Nepal,62,Premium,47,4967.14
a6c76a94-17d2-4e10-ae50-f9b22098eeab,Ryan Diaz,taylorryan@allen.com,2023-09-03,2024-07-23,Guinea-Bissau,20,Free,15,7347.57
f302594a-fe07-49ba-a16c-695772a20d7a,Katherine Brown,lori13@eaton.info,2022-04-12,2023-04-03,Philippines,51,Premium,36,525.39
5624aef4-2965-4e00-abed-464905f698d5,Steven Salinas,jacksonlauren@acosta.info,2022-10-11,2022-10-31,Albania,69,Free,17,5817.75
2200e617-17bf-4dc4-8095-f33997e34a6c,Sierra Wood,pricerhonda@williams-monroe.info,2023-07-17,2023-10-23,Reunion,49,Premium,12,1684.2
0df21dc3-c936-485c-a9c3-0c0991faef1e,Katrina Mueller,perezjulie@yahoo.com,2022-11-24,2024-04-14,Georgia,27,Free,5,735.95
d3c043e1-dca1-467c-851c-42ac1b2d6e54,Christopher Lewis,briannasantiago@meyers.com,2022-09-08,2023-10-29,Guatemala,70,Premium,44,17321.2
8717652a-3ad4-46d7-b02f-3415490c886c,Christopher Tate,jon67@aguirre.net,2023-06-03,2023-10-22,Tunisia,19,Basic,40,1202.81
4f641ae6-1fb4-4167-8572-84fa9d39a60d,Derek Thompson,mollyperez@richards.com,2023-05-22,2023-07-21,Zimbabwe,22,Free,3,90.67
8534e518-5321-4637-8580-16101b336e41,Shannon Guerra,shawnjohnson@campbell.info,2022-12-11,2024-05-03,Finland,19,Free,6,1521.29
4d516599-5587-40e5-a0ea-c1afbea0e1fc,Jeffrey Johnson,catherine00@davis.com,2022-03-07,2023-09-10,French Polynesia,39,Basic,25,3801.52
446396f2-fc1d-44a3-8ce5-79cd3dd8a8d8,Sarah Williams,karen65@yahoo.com,2022-07-11,2024-09-14,Thailand,49,Free,24,2650.51
5684c6d7-8575-4ce3-9bf4-036290982c2e,Tina Walker,lyonsjennifer@trujillo.org,2022-05-08,2024-10-07,Liechtenstein,53,Basic,32,4762.33
dc9c0c6c-a4e9-417a-90c3-a6cf33e90c59,Sherri Flores,wrightvirginia@hawkins.info,2023-08-08,2024-01-23,Vanuatu,30,Premium,19,5632.68
41c7c0a0-1c27-4337-8a8f-c4c5b67c45a0,Anne Rogers,mccluremichael@hotmail.com,2022-08-26,2023-03-13,Togo,42,Free,17,3326.34
1d63646e-4bad-4db9-8f00-1444a71709fe,Lisa Torres,kingbrian@yahoo.com,2022-03-12,2023-10-19,Taiwan,49,Basic,2,63.21
b1db9db0-9034-4453-a7fc-a58052ec1a22,Brian Klein,butlerchelsea@frazier.biz,2023-09-19,2024-06-12,Korea,53,Premium,38,14933.21
15242d31-d3fc-4065-a371-7f56d7e9d166,Gregory Price,stevenallen@mckee.com,2023-08-24,2024-11-01,Ireland,59,Premium,14,6822.76
8af7943a-e531-4582-b219-31a52c796899,Paul Martinez,john36@norton.com,2022-10-08,2024-12-20,Luxembourg,41,Basic,37,7233.49
25c1160f-d6ed-4fe6-9828-04fcc30e7b05,Mary Stewart,douglas87@gmail.com,2023-11-07,2024-07-14,Grenada,64,Premium,15,6268.17
6aaea28e-d560-4e28-af8d-a07e0995f4e0,Kayla Rice,whudson@gmail.com,2021-12-27,2022-10-04,Egypt,40,Free,43,18319.26
91794c15-d9e9-4163-810b-9cdf8b195a07,Misty Kennedy,bensonkim@curtis.com,2023-05-10,2024-06-18,Northern Mariana Islands,68,Premium,13,2310.03
5939b523-5743-4a70-bece-9273471146a3,Samantha Thompson,cgardner@hotmail.com,2023-09-24,2024-09-10,Guyana,50,Free,28,6228.91
130f5994-0fdb-416d-8ce4-e67690982796,Matthew Middleton,walter21@gmail.com,2023-02-22,2024-09-28,Iceland,46,Free,18,5313.12
fd7a682d-d756-4fca-85a8-7c76e9dbc426,Zachary Brown,floresheather@hill-wallace.com,2022-09-12,2024-05-23,Sao Tome and Principe,69,Free,40,5576.51
736ee3eb-dfa9-477e-8237-df1a4d0cb0ab,Allison Allen,connor35@swanson-becker.com,2023-10-18,2024-01-07,Saint Lucia,29,Basic,8,1093.91
7609d8b4-cb2c-4752-a427-93187ec8414a,David Tapia,toddgarcia@gmail.com,2022-03-31,2024-07-30,Peru,41,Premium,48,6575.8
64c88b1a-750b-42d3-9370-376887d23327,Nathan Morton PhD,meredith68@gmail.com,2022-03-13,2023-05-05,Gabon,45,Free,18,4563.37
fdaa4bbf-2ccd-4531-baea-8ccd758a8725,Marissa Walker,willistimothy@yahoo.com,2023-02-08,2024-03-18,Guernsey,68,Premium,7,1093.73
dffbeabf-f86e-4d31-8ab1-0b770fb7404f,Monica Young,morozco@yahoo.com,2023-07-27,2024-12-20,Uzbekistan,38,Free,14,6458.7
4ad1f91c-a044-484a-ace4-172fdd0b273b,Alexandra Campbell,olong@reid.info,2023-09-18,2024-09-25,Namibia,28,Free,2,425.71
088e648f-1186-4f61-b173-061c84131ca8,Troy Abbott,becklindsey@hansen.com,2022-04-15,2023-06-19,Isle of Man,65,Basic,4,955.5
1dac5e8e-bfb4-4e39-823d-5061e873bd51,Brittany Taylor,vpotter@hall.com,2022-04-28,2024-12-07,Mozambique,50,Basic,25,8273.23
8a088079-4c96-4261-8e42-43d7112f876f,Johnny Lopez,adalton@yahoo.com,2022-02-08,2023-07-26,Ukraine,24,Basic,0,0.0
de29e9c8-61ad-4ecc-b3ea-319d4f848f42,Karen Navarro,webbdavid@gmail.com,2022-11-11,2024-11-21,Cuba,45,Premium,31,3208.14
cf24d268-c424-42b4-b74d-5ec766f549a5,Jenny Lopez,brian58@yahoo.com,2023-04-12,2023-05-20,Malta,18,Free,36,14844.53
f0920b7d-5bac-4224-bb85-6833476535e6,Ronald Jimenez,jonesmartha@hotmail.com,2023-12-19,2024-05-09,Puerto Rico,29,Basic,2,148.43
f45a724a-f788-49a7-a981-a771e8ecaace,Jackie Tanner,omccullough@morrison.net,2023-11-14,2024-03-17,Heard Island and McDonald Islands,61,Basic,13,4903.75
bd5c2f6e-19ea-47c0-b1b6-1c0e8b568e57,Craig Fisher,oolson@mendez.com,2023-02-14,2023-07-07,Nepal,31,Basic,41,19782.39
e65d8bbb-e163-4bdd-8b7a-5114c7e5fca0,Tracy Cobb,bpotts@pena-murphy.com,2022-06-08,2024-03-01,Cyprus,42,Free,24,11402.07
6b9c2e34-59c3-4d74-869b-ff7e7aff6be5,Debra Grant,leejohn@gmail.com,2023-09-02,2024-02-13,Dominica,59,Premium,11,1055.42
b477a318-a40f-492b-af26-b907c9a1686a,William Roth,campbellcarlos@middleton-cortez.com,2023-07-02,2024-01-08,Paraguay,18,Premium,10,2582.81
9547b8a6-4f86-4086-a502-a5aeb14f615f,Thomas Sosa,shari78@anderson.com,2023-11-30,2024-02-08,French Polynesia,70,Free,8,527.2
1a5d87ae-4260-4dc4-9e6a-5f7bac33a540,Marcus Stevens,stricklandwendy@chapman.com,2022-04-16,2024-08-11,China,27,Basic,19,2659.85
8534ba1d-9cc2-403c-a2d9-c6331c45c171,Caleb Smith,robyn00@cantu-pierce.com,2023-11-02,2024-05-27,Montserrat,23,Free,16,2438.07
c4b99ab3-eeb3-415a-b9c1-855b47699239,Michelle Williams,hgray@hotmail.com,2022-05-18,2024-03-24,Chad,27,Free,19,2277.35
b98e8a8f-5f45-4f0d-905c-e3918114ce0b,Emily Munoz,tsmith@duncan.com,2023-02-11,2023-12-20,Guinea,50,Free,23,9599.71
e7bfe65b-b6cb-4f2b-b3ce-792b381e11df,Anthony Garcia,twebster@ramirez.biz,2022-03-23,2022-09-10,Syrian Arab Republic,67,Basic,47,4019.52
ad69f3f5-787f-4a62-b97f-0850f4e0d2a3,Benjamin George,ashleygeorge@yahoo.com,2023-10-22,2024-12-19,British Virgin Islands,40,Free,38,1315.95
975670b3-fabd-40ee-b0f6-12279de145b1,Kayla Phillips,lli@morris-taylor.com,2023-11-15,2024-05-14,Chad,30,Basic,7,3462.65
34b81d22-f488-467c-847f-8f8f27216db6,Amy Simpson,eboone@nelson-jacobs.com,2023-11-01,2024-05-21,Micronesia,19,Free,49,22874.65
7eaf05d3-e5cd-4cc7-9c10-51307fffa3c2,Angela Collins,rebekah63@gmail.com,2022-01-03,2022-07-16,Pitcairn Islands,56,Free,34,2747.95
4d7fc222-37a7-4897-baaa-54ae17968deb,Robert Martinez,osbornelucas@yahoo.com,2023-02-22,2024-09-03,Nepal,57,Basic,41,17497.37
474c0fc3-e8a3-4b2e-b7a2-84bfb3746bd1,James Cross,mitchell92@case-wong.com,2023-07-30,2024-02-05,Kazakhstan,63,Premium,45,6904.59
9330f955-2982-423c-9bd1-1d56eb8e1ccb,Courtney Shaw,cindymann@wilson.net,2022-01-01,2023-10-02,Kyrgyz Republic,36,Free,1,171.32
64076379-e6ce-486a-b809-80dab4914989,Nancy Lee,bryan75@gmail.com,2023-08-20,2023-10-02,Niger,60,Free,20,2628.31
fd9e856e-bad3-4486-b371-b8c370b05f3a,Linda Hammond,ichristensen@hotmail.com,2022-10-05,2024-11-18,Timor-Leste,39,Premium,24,6299.66
7574f1a0-a886-4134-88f8-04fafd0b419a,Katherine Byrd,stonesamantha@yahoo.com,2023-05-05,2024-04-03,Cocos (Keeling) Islands,45,Free,33,3086.76
4bf2dc93-d401-4144-bd0c-487d699df72b,Kenneth Johnson,daniel06@gonzalez-singleton.com,2022-11-25,2024-07-06,Timor-Leste,65,Free,33,5753.62
4350985b-3388-4364-b75a-88c34f498946,Elizabeth Martin,zdiaz@krueger-cooper.com,2023-08-11,2023-11-06,Uzbekistan,67,Premium,46,19145.91
14fa2b1a-0ef4-4089-ae49-143a24fdf48c,Daniel Richardson,stephaniewalker@yahoo.com,2023-12-15,2024-06-19,Greece,32,Premium,0,0.0
3f3d40f3-d29b-49af-a66d-563554290235,Mr. Joel Torres MD,franktrevor@hotmail.com,2022-08-22,2022-09-19,Armenia,35,Free,22,6430.74
249e44f1-7ee7-4f71-8161-a0e7b95da3e9,Vanessa Moore,alexisbryant@drake-williams.com,2022-11-19,2023-03-19,Belarus,62,Free,2,498.32
7bff5873-a0ed-4621-8391-4f9f508a9bde,Jane Gonzalez,jennifer75@yahoo.com,2023-09-06,2024-11-25,Belarus,23,Free,4,1733.3
0f519e4a-c9ef-4f93-9f62-5fe0c7bd76aa,Cheryl Burgess,vmendez@kidd.com,2022-07-22,2023-01-22,Croatia,51,Basic,35,8620.31
d9b8a3f8-4cdb-4b82-a65b-9de86de5ce73,Jason Ryan,xporter@gmail.com,2023-06-20,2023-09-06,Myanmar,35,Premium,50,8812.54
10fa5a3d-1459-469d-bc2b-7a81f52d2959,Robert Spencer,umorris@hotmail.com,2022-05-28,2022-12-03,Luxembourg,44,Basic,29,10251.32
a1c4ebbc-1e9a-4f14-b71e-71bae65f72a8,Danielle Stevens,donna08@hotmail.com,2023-01-09,2024-01-18,Equatorial Guinea,20,Premium,27,7243.31
4c92d197-1f61-45bc-b4cc-18d79cb8b053,Stephanie Peters,coxashlee@yahoo.com,2022-03-23,2024-12-06,Mongolia,39,Basic,15,6696.13
da8c6602-c010-469d-9a74-3c47ee7fa322,Adam King,melissamendoza@ramirez-rivers.info,2022-10-03,2024-05-17,Montserrat,30,Basic,10,4477.3
d664c95b-4517-4907-8ee4-1dd9e22c802a,Mr. Thomas Jones,tarajones@gmail.com,2022-08-04,2024-01-05,Norfolk Island,52,Premium,41,14770.65
df8d1699-985b-43c8-87c1-7a3cd5ec95a3,Troy Hansen,xestes@yahoo.com,2022-12-20,2024-04-04,Norfolk Island,58,Free,13,1714.46
afce8c56-4b20-4030-9eed-9afbe8a27000,Robin Anderson,bowmanmonica@rodriguez-walters.com,2022-06-18,2024-07-29,Trinidad and Tobago,27,Free,6,797.47
aa60bbed-6be5-4a62-a88d-d9f540a03a26,Michelle Martinez,igould@hotmail.com,2023-09-20,2024-01-18,Croatia,51,Premium,28,8670.57
296658cd-5345-4987-83c1-2ac859086943,Richard Peters,ambermckay@king-fuller.com,2023-01-30,2024-07-19,Eritrea,57,Basic,17,4368.64
4ca8857c-eea5-48ad-b2fe-593168285ab8,Rachel Harris,smithnicholas@hotmail.com,2023-07-09,2024-09-28,Yemen,37,Premium,19,692.32
d20ca7e2-4490-456f-8533-ca4e3757f4ea,Charles Thompson,ricekaren@yahoo.com,2022-01-08,2024-04-07,Svalbard & Jan Mayen Islands,46,Free,9,1400.8
1001485d-0d08-48b0-99a3-a91ca63a97a6,Jason Taylor,bmartinez@hotmail.com,2022-06-17,2022-11-23,South Africa,25,Basic,43,21019.2
4b649e88-c288-41d5-ac36-379cf096f219,Alexander Jackson,lisa53@yahoo.com,2023-11-24,2024-12-19,Slovenia,53,Basic,1,45.86
b25fdec6-f226-45ab-aaa3-ab59570743c0,Shelia Wilson,pattersoncarla@brown-murphy.com,2023-05-17,2024-03-20,El Salvador,44,Basic,21,5351.31
240f3d42-3026-44eb-b31f-19dcb2a1a165,Dennis Jacobson,vanessa74@stevenson-contreras.info,2022-04-21,2023-01-26,Jordan,28,Premium,23,4462.94
df8c85d6-be1d-4a57-acd4-6a626e1ff0b2,Kristina Stanley,rharris@hotmail.com,2023-01-25,2023-04-13,Zimbabwe,60,Premium,3,432.59
a42e40d7-4bbe-40e0-8dcd-d8a1effcaa7f,Robert Mathews,martindavid@lewis.org,2022-06-08,2022-11-09,Congo,65,Basic,2,342.68
c7b885a0-cd2a-465b-a4fe-bf07f134f342,Nancy Ochoa,josephmoore@yahoo.com,2022-08-02,2024-03-08,Seychelles,65,Premium,21,9575.65
37d0e497-e5aa-44a7-a5d2-ec90fb615c6b,Gabriela Daugherty,moorejulia@griffin-rollins.com,2023-05-24,2024-05-23,Congo,42,Free,2,888.34
5c0dcae2-54fa-41a7-946b-0c1e7a2f73cc,Caroline Williams,brittanyshaw@hotmail.com,2022-09-24,2023-12-28,Switzerland,42,Free,44,16958.6
dc82f43a-8ba1-4cdb-af39-e79bd99415a9,Brandon Williams,brianna05@hotmail.com,2023-09-02,2023-12-30,Armenia,29,Free,31,4753.51
aca3429d-7820-4c14-81cd-e486cbf4e417,Henry Johnson,lawrencegabriel@smith-bates.com,2022-04-18,2024-12-24,French Southern Territories,23,Free,38,13228.82
6a65f7d0-a15e-42da-8bad-f0216fc67f81,Travis Hancock,rachelweiss@chavez.com,2022-11-27,2024-01-12,Syrian Arab Republic,40,Premium,46,7620.39
f8bdcb8d-3c02-4213-81cd-178f7d0997bc,April Frank,beverly40@hotmail.com,2023-01-06,2024-07-02,Ethiopia,26,Basic,48,7530.06
0430b785-b8f2-4cd6-99b9-39f8790abaa9,Robert Santana,ozimmerman@hansen.com,2022-12-30,2023-06-24,Nauru,63,Basic,14,247.33
23c51561-5a5b-469c-b41f-785cb57fdd3e,Ashley Diaz,jonathanlopez@jackson.org,2023-07-08,2024-06-06,Somalia,34,Free,14,752.81
34fc767d-aee9-41b4-8b3b-ce598f2a15a5,Eric Gonzalez,russellcolin@cox-vasquez.net,2023-04-14,2024-08-23,Heard Island and McDonald Islands,23,Premium,19,4290.17
c8fc2995-ca0f-47ff-a17a-8e2e930fb79b,Willie Austin,james76@moreno-carter.com,2022-01-07,2023-11-29,United Arab Emirates,57,Free,15,2532.08
8c178190-276c-4cf6-97f4-00fe14f88e2f,Howard Sanders,williamholmes@bryant.com,2022-08-04,2024-08-02,Russian Federation,62,Premium,45,18805.56
17ce66ce-456a-4520-b126-2f9727f39caa,Jonathan May,parkerboone@stanley.info,2023-01-23,2024-01-31,Algeria,40,Premium,4,135.26
78d4068a-5c3b-4c3f-b8e7-446e9411cf83,Shelley Kennedy,marygrimes@hotmail.com,2022-05-07,2023-06-05,Niue,41,Premium,23,6968.2
974015b3-b2c7-4156-946c-3d98135c1f6f,Amy Steele,rcrosby@yahoo.com,2023-08-17,2024-02-03,Trinidad and Tobago,36,Free,34,15758.08
a37353c1-d61b-4e8e-9dd3-e4552d858931,Mariah Potter,teresabrady@flores.org,2023-05-17,2024-02-08,Andorra,38,Premium,9,3125.53
fb50884f-85be-4945-af5b-996b03c5041c,Sean Carpenter,jason18@aguirre-ellis.com,2023-10-05,2024-12-20,Barbados,30,Basic,9,2640.03
312e51b1-5298-4b8e-83ab-b60d95ce62a1,Donald Schmidt,josepeters@gonzales.biz,2023-05-09,2024-12-26,Italy,49,Premium,1,27.34
21bfc5ea-1ec4-46e3-bf31-f715364f9e1c,Amber Lawson,amy60@gmail.com,2023-01-01,2023-08-11,Portugal,66,Free,9,3079.33
04963ffb-83e4-4a71-b175-d53c4fcda553,Angela Adams,burtondouglas@jefferson.biz,2023-05-07,2024-09-08,Paraguay,24,Premium,35,4155.36
52e42b75-c33f-4425-acf0-2c21f036e546,Lisa Lopez,ryan03@hotmail.com,2023-07-06,2024-03-23,Tuvalu,38,Free,24,6322.69
e5aed216-cc0c-4700-886b-1c425d32debb,Ashley Young,debra73@hardin-smith.net,2023-02-07,2024-11-16,Panama,31,Free,5,107.22
2a7ce299-e1d0-4185-ad18-7eb1aaa2e065,Travis Barton,blankenshipedward@hudson.info,2022-03-06,2024-06-20,British Indian Ocean Territory (Chagos Archipelago),44,Basic,21,946.4
36ca6a9c-c83b-4475-abe4-260ca19356c4,Kimberly Frost,peterschristopher@gmail.com,2022-11-09,2024-11-06,Djibouti,33,Free,50,18596.82
f8221047-6dbe-4068-aba2-9fae06e056f6,Scott Hudson,stephanieboyer@gmail.com,2023-04-15,2023-08-02,Benin,28,Basic,22,8464.65
d98664af-cb45-4095-b9b2-aa397515a1b8,Carrie Collins,jaimejames@hotmail.com,2021-12-27,2022-06-29,Ghana,29,Premium,44,3203.15
558a9cb5-8532-493a-abad-e7e384abe377,Jennifer Perez,twilliams@cochran-cruz.biz,2022-11-24,2024-01-27,Dominican Republic,55,Basic,2,278.33
64551b4d-b012-46b3-ac42-49877a58ecd5,Douglas Davis,kathryn02@martinez-gonzalez.com,2022-08-05,2023-09-30,Palestinian Territory,46,Premium,43,14696.56
ded086e8-2dc5-49b1-a96b-fe63f7efc649,Robert Morris,rebecca28@hotmail.com,2023-05-26,2024-12-13,Sierra Leone,46,Premium,33,15487.8
2bc0e335-2876-49bb-80df-0b1c87041c73,Lauren Davies,lreyes@brown-taylor.org,2022-10-04,2023-10-14,Korea,69,Free,9,670.65
8e6ff433-2d5d-4b04-a055-31aecc2ae2b7,Destiny Castillo,whitneydaniel@yahoo.com,2023-07-04,2023-10-15,Saint Pierre and Miquelon,38,Basic,15,1449.57
9f5805ef-464d-4b95-bc8c-b87c0265b926,Richard Lynch,hrush@yahoo.com,2022-10-23,2023-12-23,Russian Federation,58,Premium,8,1351.82
99bedc64-22eb-4f1a-ad24-bc97a53add6c,Mark Evans,christopheralvarez@yahoo.com,2022-06-25,2024-08-15,Algeria,63,Basic,24,8700.43
d6a8c93b-db39-4bf3-9a9e-2a34984a7694,Isaac Mason,kimrenee@hotmail.com,2022-05-18,2024-05-09,Samoa,55,Free,42,6833.45
76b2f938-b5ab-4882-a627-bc6f925df6eb,Stephanie Cox,kristinamoran@hotmail.com,2022-10-08,2024-05-18,Kuwait,41,Premium,31,12464.98
7ca4a391-cf62-4ee9-bf85-8ec3b3ab6f73,Mariah Gallagher,ucarrillo@richardson.com,2022-08-01,2023-09-08,Central African Republic,21,Premium,10,397.87
93cbab29-adbe-4e85-8a6d-a730a3564cd9,Tara Hobbs,jonesbridget@hamilton.com,2023-11-21,2024-02-07,Bermuda,44,Premium,32,4313.01
8274c5ba-6c7f-417c-872e-d94d0ed30266,Brittany Chambers,chad30@hotmail.com,2022-06-18,2023-09-28,Mozambique,50,Premium,28,8711.58
41706498-7691-471e-9bc5-4ffc76dd5b16,Benjamin Wilcox,larrysimmons@gmail.com,2023-09-21,2024-07-20,Sierra Leone,55,Free,26,8236.6
b226dfac-7a8b-46c2-b981-a0395ab760d4,Brandon Morgan,davidsondonald@yahoo.com,2022-06-06,2023-12-28,Rwanda,59,Basic,41,18265.75
6d1f06c1-3047-46fd-8ddc-16d24c35750e,Jennifer Craig,martinezaaron@gardner.org,2022-01-11,2024-05-17,Aruba,30,Free,17,3264.35
21454c02-ad23-4afc-a4fe-f4fc6bb94a01,Benjamin Hardin,joneal@herrera-roberts.com,2022-08-16,2023-02-19,Greece,29,Premium,50,11807.81
fa10b32e-30fc-407e-8cb1-4ddabf7c859a,Christopher Hardy,morgancohen@aguilar-lee.com,2022-01-09,2023-09-20,Micronesia,26,Free,44,8486.99
94a5c205-f295-4269-a52f-447350284004,Wanda Turner,clarson@moreno-adams.com,2022-03-16,2022-06-08,Cyprus,31,Free,6,778.5
6b5e30c7-5f2f-4b9a-b6dd-c126fdd3e3df,Michelle Wade,hbeck@richmond.com,2023-01-23,2024-12-19,Myanmar,46,Premium,34,9135.16
11c12b27-8a15-4bdc-9543-4f46292d8b73,Jasmine Smith DVM,odaniels@hotmail.com,2022-01-05,2023-04-09,Comoros,64,Free,21,8245.03
aeab9f61-35fc-4813-ad58-d46330d267ce,Mitchell Melendez,ronald35@hotmail.com,2022-02-21,2023-09-02,Burkina Faso,30,Basic,18,5020.0
2320d62f-f8c0-4519-b8dc-da3196338d19,Erin Williams,richardtran@yahoo.com,2023-12-23,2024-07-20,Afghanistan,36,Premium,34,2734.1
0af801ca-24cd-4cbc-b55a-dc11d3024b0b,Douglas Henry,travis49@fry.com,2022-11-02,2023-12-03,Cocos (Keeling) Islands,21,Basic,2,69.3
9c0d6da8-bdba-480e-8756-38de88a54b26,Susan Ruiz,denise10@pittman-scott.com,2023-12-01,2024-02-01,Pakistan,21,Free,27,2063.06
a64eb110-e171-448b-a0f1-2844c76e4473,Carrie Moore,lroberts@walker.com,2023-02-19,2024-01-25,Sao Tome and Principe,48,Basic,47,11469.58
0f3f1ad1-99c4-49fc-a173-0365c0a8c880,Renee Rivera,etaylor@yahoo.com,2022-11-18,2024-01-25,American Samoa,31,Free,42,2726.41
2478802a-dc66-4b0e-8840-7303c0e2d24a,Daniel Carter,johnsoncarla@mcclain.biz,2022-02-21,2023-11-19,Cyprus,18,Free,4,1404.32
ee9fc31c-a614-4956-a61f-b3f168eb4ce2,Amy Bradley,angelaanderson@gmail.com,2022-07-06,2022-08-24,Argentina,28,Free,12,1232.08
a65fd224-c18f-469c-8fda-d30abba4b5fd,Deborah Hunt,poncezachary@hotmail.com,2023-04-29,2023-11-20,Burundi,46,Basic,7,2753.84
