Transaction ID,Customer Name,Product Name,Category,Price,Quantity,Total Amount,Discount,Purchase Date,Customer Location,Payment Method
e23fb051-7633-4f6d-ab0d-d40ecbbc2aec,Eric Johnson,Vacuum Cleaner,Home,243.78,3,731.34,25.14,2023-03-10,"New Jason, Illinois",PayPal
75d783da-3f8b-48f9-88d8-c5fbe5e93eed,Brandon Edwards,Toaster,Home,861.25,3,2583.75,10.38,2024-07-27,"East Louis, Alabama",Cash
dac74e33-5e54-4787-bfde-7da9dfb3c6c1,William Craig,Jacket,Clothing,324.59,2,324.59,25.14,2024-05-10,"New Melissa, Virginia",Credit Card
09b3e7bd-d438-4b80-bcbb-51c4da09182c,Kristin Moreno,Jeans,Clothing,652.87,2,1305.74,19.01,2024-01-11,"Lake Lori, Michigan",Cash
98d5d2c7-b29b-472f-a63f-593c3953e5d6,Denise Barr,Makeup Kit,Beauty,423.25,1,423.25,18.02,2024-05-10,"Vincentview, Tennessee",Cash
c7edd23e-0cb3-4401-949d-4bb66ee84808,Richard Morgan,Blender,Home,363.27,3,1089.81,40.15,2024-11-17,"Aliciastad, Tennessee",Credit Card
9cf83da1-13d9-42ee-8a5a-da98af08476d,Cheryl Jenkins,Shirt,Clothing,664.22,1,664.22,25.14,2020-08-06,"Davisborough, Ohio",Credit Card
fd37f66d-2f01-4010-8719-db64216aefb4,Benjamin Drake,Camera,Electronics,908.92,3,2726.76,25.14,2024-05-10,"Clineport, Nevada",Credit Card
9f554daa-760d-4adf-8dfe-c15a0e14787a,Brandi Morgan,Makeup Kit,Beauty,590.04,1,590.04,40.07,2024-02-06,"Russellberg, Arkansas",PayPal
b9870be8-3a03-4909-b588-c28eaa0ede33,James Rodriguez,Sweater,Clothing,834.15,2,1668.3,18.31,2024-08-21,"Turnerberg, Montana",Cash
d658e4e3-7589-4f00-a158-9431c802dbb9,Brendan Rosario,Camera,Electronics,233.14,3,699.42,25.14,2024-11-30,"Jameschester, Utah",Credit Card
0241f357-3b6f-4d57-b251-7e111e76d27c,Bryan Scott,Perfume,Beauty,563.76,2,1127.52,6.9,2024-03-29,"Gardnerchester, South Dakota",Cash
87a73916-19cc-4bc9-b7e9-882578faad7c,Geoffrey Burns,Sweater,Clothing,839.39,1,839.39,24.25,2020-09-15,"New Barbarastad, Idaho",Cash
fa8f4076-c55b-4cc0-b3eb-e73fa78e6bc3,Elizabeth Thomas,Toaster,Home,459.98,1,459.98,25.14,2021-05-09,"Port Shellybury, Washington",Cash
9b7c72e2-d5cb-4cab-955b-e684c36d34e4,Tammy Alexander,Perfume,Beauty,524.26,2,1048.52,25.14,2024-05-10,"Nicolefort, Arizona",Cash
926a4afa-7558-41e0-8d5e-4270097b532c,Christopher Johnson,Makeup Kit,Beauty,635.33,3,1905.99,11.94,2024-08-30,"South Kimberlyville, Oregon",Credit Card
d4a90bd3-6844-4148-9a5c-627a7201b1ef,Brent Stein,Jeans,Clothing,183.9,2,367.8,31.29,2024-05-10,"East Brian, Colorado",PayPal
2deff87c-f586-4a6c-a966-3ad6020faf53,Patrick Sanders,Jeans,Clothing,973.4,2,1946.8,25.14,2024-05-10,"Mariahland, Missouri",Credit Card
47c8f71b-5bfa-4885-aaec-38da5ce4d889,Donald Irwin,Vacuum Cleaner,Home,74.14,1,74.14,7.03,2022-01-30,"Newmanland, Indiana",Credit Card
fe29ecc4-886b-451e-9aee-e6c9bb6fe08d,Rebecca Graham,Comics,Books,401.92,2,401.92,25.14,2020-06-13,"Port Deborahview, Alaska",PayPal
a7a51482-1fc7-479b-a988-5e516cf4488d,Steven Miller,Fiction,Books,134.07,1,134.07,25.14,2024-05-10,"Lake Tiffany, Maine",PayPal
c72e06d2-1414-4e7f-87c6-fe7059986aa4,Wendy Goodwin MD,Vacuum Cleaner,Home,801.15,2,801.15,22.03,2020-07-01,"Stevenshire, South Dakota",Credit Card
6ba1d874-0a23-4b4a-a706-37c6ae72203e,Jamie Ware,Toaster,Home,841.17,2,841.17,1.37,2023-07-03,"Petersville, Kansas",Cash
f158f843-4d00-4e21-bcc5-bd056e17f9aa,Robert Sheppard,Lotion,Beauty,226.11,1,226.11,24.98,2024-05-10,"Jamesville, Alabama",PayPal
6c04ee0e-02ea-46d2-995b-8e766b328a7f,Stephen Fields,Non-Fiction,Books,972,2,1944,21.68,2024-06-21,"South Patrickfort, New Hampshire",PayPal
6dba001c-fd70-4078-9ae1-08fe392c69c0,David Riley,Toaster,Home,965.17,3,2895.51,25.14,2024-09-04,"Knoxburgh, North Carolina",Cash
978674ea-8001-4a50-bc1f-4c3fb4844bd4,Renee Gomez,Blender,Home,488.99,2,488.99,25.14,2023-03-13,"Matthewtown, Kansas",Credit Card
149cfe4d-8188-4e27-b5a3-bd26178524ac,Susan Aguilar,Biography,Books,793.7,1,793.7,25.14,2020-10-26,"Susanfurt, Arizona",PayPal
f67d2406-434a-44e6-82b8-d4b4ca8a2a17,Karen Barber,Comics,Books,78.41,2,156.82,25.14,2024-10-21,"Mckayhaven, Alaska",Cash
7e437dda-1326-4e29-a906-de91a310f0f3,Patrick James,Headphones,Electronics,551.27,3,1653.81,41.2,2024-05-10,"South Jeffreytown, Colorado",Credit Card
42f2ef62-de58-4379-b057-f491f992c563,Kevin Simmons,Shirt,Clothing,853.12,2,853.12,21.81,2024-05-10,"West Elizabethfurt, Kansas",Credit Card
afb1fb58-0b30-467c-a91a-b87adadc8f6d,David Fox,Jacket,Clothing,436.21,3,1308.63,25.14,2020-08-25,"Lake Jeremyview, Utah",PayPal
796722fc-21c7-4099-aae7-be7bde2c1cae,Gregory Carroll,Comics,Books,874.72,2,874.72,28.73,2024-05-10,"Lake Karenfort, Nebraska",Credit Card
a6643cfa-3231-4536-945f-6e71410b33a8,Nicholas Frey,Fiction,Books,440.35,1,440.35,25.14,2024-09-12,"East Aaronfurt, Tennessee",PayPal
47db1fad-e736-4ff1-b1a9-c99f0f74b7c0,John Moreno,Camera,Electronics,693.44,1,693.44,25.14,2023-07-31,"South Lisafurt, Oklahoma",PayPal
85192ecb-3809-4570-921c-f06157650f6f,Chelsea Fischer,Jeans,Clothing,459.85,2,919.7,8.06,2024-05-10,"South Gregorystad, Ohio",PayPal
813c31a6-28fa-4e1b-b37d-0fc0b202e78f,Adam Herrera,Smartphone,Electronics,741.9,2,741.9,2.63,2024-05-10,"Michaelton, New Mexico",Credit Card
cca372d7-681b-411c-8346-62389a1fa96d,Meghan Carroll,Microwave,Home,435.54,2,435.54,34.24,2024-05-10,"Marshallhaven, Nevada",Credit Card
b01cbd46-bc5a-435c-a786-9abf753a2cc2,Shannon Ballard,Fiction,Books,554.88,3,1664.64,25.14,2024-12-03,"East Brian, Maine",PayPal
956b2945-0699-4570-8f31-7bb63f29d974,Jesse Bender,Camera,Electronics,537.2,2,537.2,25.14,2024-05-10,"Andersonhaven, Michigan",PayPal
ba89c9f7-b43f-4d40-b21f-8c52caf9b7f2,Kristy Moss,Perfume,Beauty,260.9,2,521.8,9.95,2022-08-25,"Jasonside, New Mexico",PayPal
d224c324-160c-4284-a0b2-d75b80931643,Angela Kirby,Biography,Books,103.48,2,103.48,25.14,2024-01-03,"Pattersonview, Illinois",PayPal
1d72aee1-3fae-4886-a5d4-bd19c40f117f,Jack Castro,Non-Fiction,Books,375.03,3,1125.09,28.09,2021-08-22,"Lake Maurice, South Carolina",Cash
09d331e6-00c7-49c8-9c93-b0b15c735a64,Matthew Daniel MD,Non-Fiction,Books,627.51,1,627.51,47.42,2024-07-01,"Martinezstad, Alaska",Credit Card
158fbfdf-6904-4f01-b8c7-b6c97456c007,Christine Vaughn,Perfume,Beauty,558.98,2,1117.96,21.54,2024-05-10,"Port Lisafort, Arizona",Credit Card
c26b92ae-cf7c-42b4-bc62-d7b6bcc78b97,Rachel Baker,Lipstick,Beauty,52.27,1,52.27,25.14,2020-12-24,"Brianborough, Texas",Credit Card
bb68e8b4-2309-4851-a9c8-816a8022e24c,Savannah Alexander,Non-Fiction,Books,855.12,1,855.12,25.14,2024-05-10,"Toddland, Pennsylvania",Credit Card
f4061d00-a53a-4b47-9e96-8452c337ef96,Kent Taylor,Toaster,Home,199.74,2,399.48,24.64,2024-05-10,"Emilymouth, Hawaii",Credit Card
1f9c801c-76df-477c-b640-31f36e671c52,Anthony Willis,Makeup Kit,Beauty,391.5,3,1174.5,25.14,2024-10-07,"West Amy, Connecticut",Cash
c3e7a7c9-b4d3-48d3-ac8b-2a4779ce600f,Alicia Gross,Biography,Books,959.42,2,959.42,42.03,2020-08-15,"Yangchester, Arkansas",Cash
8e039d65-6233-4af0-a5ce-944a70dadc67,Kevin Smith,Camera,Electronics,446.43,2,446.43,31.91,2020-04-17,"Jennifertown, Hawaii",PayPal
a95651a8-fc0f-4bb9-ac1e-19e21044ddda,Rebecca Mcpherson,Lotion,Beauty,193.02,3,579.06,12.33,2024-02-24,"South Lisa, Ohio",PayPal
64417259-0524-4940-b562-2cdaaaa8c2bf,Kimberly Thornton,Lotion,Beauty,116.03,3,348.09,25.14,2024-05-10,"New Kimberly, Maryland",Cash
6325c0bb-bad2-4a63-8104-61d0943231f1,Christine Boyd,Toaster,Home,860.22,1,860.22,29.88,2024-05-10,"New Karen, New Mexico",Credit Card
dfa9f7b1-a6ef-4428-8159-49f4f8a8a50e,Ryan Tucker,Smartphone,Electronics,93.8,2,187.6,25.14,2024-05-29,"South Jonathan, Rhode Island",Cash
d872eb30-aba2-441a-a807-86ed4326be76,Mr. Justin Larson DDS,Makeup Kit,Beauty,54.92,2,109.84,39.27,2024-07-25,"Meadowsbury, Vermont",Cash
18e0e29f-3764-4e1f-8667-a80ce495389b,Michele Daniels,Toaster,Home,428.61,3,1285.83,18.94,2024-05-10,"Larastad, Oklahoma",Credit Card
ab42561f-e6f2-461f-9f6f-467f8f4b70b2,Mitchell Rogers,Laptop,Electronics,116.2,1,116.2,10.67,2024-06-24,"New Christopher, Oklahoma",Cash
db8724de-6c1c-49a6-bd6f-482636676593,Lisa Holland,Lipstick,Beauty,817.98,2,1635.96,25.14,2024-05-10,"Martinezmouth, Tennessee",Credit Card
7f46b238-db0c-4949-ad7a-dfeb0002ac03,Patricia Randall,Headphones,Electronics,891.21,2,891.21,25.14,2024-05-10,"Lawrenceshire, Wyoming",Cash
bf8aef87-553b-4442-a1c3-36a14e9f45e1,Andrea Robinson MD,Sweater,Clothing,555.29,3,1665.87,25.14,2022-03-21,"Patrickfurt, Rhode Island",PayPal
cbd0fb00-7316-49fc-ad71-ecdd197b5fe1,Jennifer Baird,Laptop,Electronics,448.87,2,448.87,27.62,2024-05-10,"Jasonview, Pennsylvania",PayPal
950d4883-b10f-4920-837a-198f34c98067,Jacob Myers,Vacuum Cleaner,Home,318.03,2,636.06,22.8,2024-03-23,"West Jennifer, Colorado",PayPal
89aafa67-6d84-4011-88ef-e4d7fcaac120,Jennifer Townsend,Comics,Books,99.06,2,99.06,25.14,2024-04-18,"Gibbsstad, Kentucky",Cash
083fc57d-9d3f-4e13-8ac4-98b977d6c4e4,Austin Turner,Microwave,Home,699.06,2,1398.12,25.14,2024-05-10,"Phillipsmouth, Connecticut",Credit Card
1393e7bf-3efd-4548-bd4e-f036ddc0e3d7,Janice Martinez,Toaster,Home,490.94,2,981.88,38.2,2024-05-10,"Aguilarhaven, Alaska",Cash
cc492e63-3300-41da-9bec-6e7204fe7ce9,Rhonda Ashley,Shirt,Clothing,199.44,2,398.88,25.14,2024-05-10,"North Heather, Washington",Credit Card
3106a26f-2bc1-4f69-9cbf-d34ad5189558,Alan Baldwin,Vacuum Cleaner,Home,759.55,3,2278.65,9.79,2024-05-10,"Davisfort, Delaware",Credit Card
2b86e366-c898-4992-a99f-22aace0dc1f9,April Sullivan,Jacket,Clothing,512.89,1,512.89,25.14,2024-05-10,"Lake Jenniferville, Oklahoma",PayPal
9b1848f5-8966-417f-a8f7-b55de26120d2,Robert Hardin,Headphones,Electronics,191.99,1,191.99,40.44,2024-02-10,"Port Jennifer, Pennsylvania",PayPal
25d77783-de5c-45ad-b6e8-ad8c477acff4,Paul Thomas,Biography,Books,342.41,2,342.41,10.49,2024-05-10,"East Caitlinchester, Ohio",Credit Card
814687c8-2a9b-405b-877b-9974d1325e78,David Barber,Comics,Books,605.07,1,605.07,32.12,2024-11-29,"Jenniferhaven, Mississippi",Credit Card
598c1f6c-d9e3-44e3-be23-9380c13eb193,Dennis Parker,Lotion,Beauty,499.52,3,1498.56,23.91,2024-07-02,"Valerieberg, Utah",Credit Card
c9348d7e-3aa2-4724-af07-da85ef51ec80,Sandra Clay DVM,Headphones,Electronics,631.01,2,631.01,25.14,2024-03-09,"Williamland, Vermont",Cash
ada46918-fbf6-4e1b-95d4-001339d0d5bb,James Bailey,Blender,Home,202.08,2,202.08,44.93,2024-02-10,"South Gary, Alaska",PayPal
f8d77bf8-4314-4680-8d7b-e3bc5fdecf7e,Mary Richardson,Comics,Books,867.11,2,867.11,25.14,2024-05-10,"Masseyborough, Rhode Island",Credit Card
57e0d1ce-9420-4d2d-af4c-f90020f51405,Brian Thompson,Headphones,Electronics,688.46,2,688.46,25.14,2020-03-29,"Manuelburgh, Tennessee",PayPal
dfd8a5f0-2686-46f9-9221-9e955b2752c8,Austin Rodriguez,Biography,Books,342.85,3,1028.55,44.64,2023-05-30,"West Claudiatown, Idaho",Credit Card
2ce35003-75e3-4846-8a99-0a026bf148ab,Albert Watson,Perfume,Beauty,716.09,1,716.09,25.14,2024-09-15,"Riceshire, Hawaii",Cash
0d0632c1-71a0-4b79-b59e-5e6a3b3bcd98,Cole Carson,Headphones,Electronics,769.97,1,769.97,25.14,2021-08-15,"Port Kimberlyview, Idaho",PayPal
eadb7469-6190-4215-ab23-c5ba3f4245e5,Joshua Ramos,Sweater,Clothing,716.32,2,716.32,25.14,2024-07-29,"New Matthewchester, Arkansas",Cash
a06114af-23c0-4cfb-9875-ed0d369beae8,Erika Saunders,Jeans,Clothing,88.6,3,265.8,25.14,2024-04-02,"Port Oliviabury, North Carolina",Credit Card
ee08941a-b35a-4681-a23f-d1fe8b17c251,Michelle Knight,Laptop,Electronics,794.31,1,794.31,23.22,2024-01-11,"New Susanberg, Connecticut",Credit Card
5629f908-0e9f-4ff1-8471-5d3191b9481b,Jason Acevedo,Headphones,Electronics,389.43,2,389.43,25.14,2024-02-22,"New Sylviaport, Mississippi",Cash
9c574bb5-8946-4d53-a2e1-a40b6c2c9918,Ashley Harper,Laptop,Electronics,70.72,2,141.44,36.99,2021-02-02,"East Charlotte, Oregon",Cash
55780c76-9010-479d-b7e1-a4f1694395df,Jennifer Carter,Perfume,Beauty,953.45,2,953.45,25.14,2024-05-10,"North Andrew, Rhode Island",PayPal
f1cda84c-27a1-4aa4-a86f-d8b0b79c2192,Austin Campbell,Jeans,Clothing,468.76,1,468.76,46.75,2024-06-08,"Wattshaven, Washington",Cash
6c1ec673-b046-4f38-b95c-0a85666f6ba0,Todd Stephenson,Vacuum Cleaner,Home,559.1,2,559.1,25.14,2023-08-03,"Jorgeton, Minnesota",PayPal
661b9092-79ef-46c2-8973-b7fd2e42f9d3,Ronald Johnson,Lotion,Beauty,139.25,2,139.25,3.51,2024-05-10,"South Debra, Vermont",Credit Card
11148ba5-ddff-4fac-87e3-330d4fe27359,Daniel Johnston,Camera,Electronics,356.4,1,356.4,25.14,2021-09-29,"East Andrea, Delaware",PayPal
69666c38-8e84-4d9a-b9e9-1f0ff426c597,Mark Everett,Shirt,Clothing,532.63,1,532.63,12.29,2024-05-10,"Kevinton, Montana",Cash
26463aa3-46bc-4b1e-a682-bf17cc6b1803,James Webb,Camera,Electronics,384.92,1,384.92,37.47,2024-03-21,"North Markberg, Georgia",Credit Card
08057534-de95-47a3-9ea2-ea4aa2a97e74,Emily Bennett,Vacuum Cleaner,Home,889.35,2,889.35,25.14,2020-12-13,"Triciahaven, Indiana",Credit Card
4c105678-adbb-4e66-8d35-bda0ec8293b3,Christopher Campbell,Laptop,Electronics,473.7,3,1421.1,42.88,2024-10-27,"New Crystal, West Virginia",PayPal
42f62994-b928-462c-8b65-81af535359dc,Kathleen Clark,Makeup Kit,Beauty,700.81,1,700.81,25.14,2024-05-10,"Lake Teresashire, Georgia",Cash
ad9e4632-14fb-4320-a62e-78fe078d1f9f,Lauren Curry,Blender,Home,844.9,1,844.9,25.14,2024-05-10,"Stevenfurt, New York",Cash
5e1fd45d-d861-4457-bc93-c3e83720a4a6,Kelsey Middleton,Headphones,Electronics,87.99,3,263.97,25.14,2024-04-19,"Patriciaville, Georgia",Cash
085241b8-f89a-4e3d-854b-89eaef11b31f,Gary Hayes,Microwave,Home,966.69,1,966.69,25.14,2024-05-10,"New Michaelshire, Arizona",Credit Card
f245d102-e9c8-4c38-b78a-467996133b18,Mr. Ralph Hardin,Non-Fiction,Books,999.04,2,1998.08,3.72,2024-05-10,"South Crystalland, Texas",Cash
c6360a14-519b-4b58-8124-23ead96df58a,Mark Schmidt DVM,Perfume,Beauty,110.09,2,110.09,25.14,2020-08-30,"Port Saraview, Massachusetts",PayPal
cb2cb90c-6b06-48e8-97e1-b5935c53345e,Spencer Pham,Jacket,Clothing,273.06,3,819.18,10.35,2024-08-18,"South Michaelville, Massachusetts",Cash
f3b5dc95-e9aa-45dc-8adb-1be1d4a782a4,Bobby Rocha,Non-Fiction,Books,988.11,3,2964.33,25.14,2022-04-30,"Lake Heather, Alabama",PayPal
27c689f9-b437-46ec-b224-c28427e83aca,Kelly Dixon,Microwave,Home,296.11,1,296.11,49.3,2024-10-27,"Matthewshire, Tennessee",PayPal
9daa12b7-a0ea-4ac4-a11d-82f686ebb11a,Robert Humphrey,Microwave,Home,36.28,1,36.28,28.85,2024-02-11,"Port Cody, Alabama",Credit Card
2c817a64-5a7f-4e29-96a7-0d9d7d283f7b,Krista Myers,Fiction,Books,765.91,2,1531.82,25.14,2024-05-10,"South Emily, South Dakota",PayPal
6d9bed87-567b-4c09-8c11-447343a4d3e3,Rachel Phelps,Fiction,Books,484.1,2,484.1,25.14,2024-07-06,"Murrayshire, Virginia",PayPal
05c586fb-8adb-4950-b42e-e159f2677498,Michelle Parks,Biography,Books,437.29,2,874.58,25.14,2021-07-28,"Sparkschester, Louisiana",Cash
c3ae29a9-ee2e-42c4-b023-3303b3c0e6ae,Luke Delgado MD,Shirt,Clothing,892.76,3,2678.28,25.14,2021-05-29,"North Dustinland, Oklahoma",Credit Card
6ecc2cf7-ff06-4db4-8f0d-a83c1b105b9a,Kayla Schneider,Lotion,Beauty,987.51,3,2962.53,25.99,2024-03-03,"Courtneyberg, Maryland",Credit Card
b305ce6f-14aa-40a8-a374-822312ce6d00,Katrina Ramirez,Smartphone,Electronics,127.37,2,127.37,25.14,2024-11-14,"Beckmouth, Maryland",Credit Card
d43a276d-0c59-484e-8974-b9e9069fb6ab,Joseph Bowman,Smartphone,Electronics,698.22,1,698.22,25.14,2021-07-27,"West Courtneymouth, New Hampshire",PayPal
b4f91dab-c85c-44ca-bc20-9bd0ba8ec24c,Amber Watkins,Comics,Books,580.44,2,580.44,32.93,2024-09-11,"Staceymouth, Indiana",Cash
f8d0b3f2-d231-43af-8677-f2e0cab9c75c,Kathryn Sandoval,Smartphone,Electronics,877.64,2,1755.28,23.62,2024-05-10,"Port Thomashaven, Missouri",Cash
6ed6be7d-a5a8-4082-88b0-c9bd814c576c,Elizabeth Lee,Sweater,Clothing,53.31,3,159.93,25.14,2024-05-10,"New Rebeccaview, Tennessee",PayPal
b2be5d7a-9642-4279-aa19-4b4bb6cc5be0,Leslie Harris,Microwave,Home,424.49,2,848.98,30.17,2024-11-24,"North Jonathan, Washington",Cash
30273169-40bc-45a8-ad0e-2be96a097d6f,Tara Stevenson,Smartphone,Electronics,551.65,1,551.65,25.14,2023-06-26,"Tammyhaven, New Hampshire",PayPal
fc7d5878-7a89-4625-bd85-0cc2b8d3c129,Holly Sparks,Non-Fiction,Books,313.52,3,940.56,25.14,2024-12-08,"South Ashleyview, Oregon",PayPal
bfe8b76c-680a-458d-9286-a95a5c81c326,Jason Floyd,Jacket,Clothing,326.47,2,652.94,9.6,2024-08-07,"Williamburgh, Tennessee",PayPal
93b4bc9a-a603-48d4-8364-6d751fe6b50f,Barbara Morales,Biography,Books,984.6,1,984.6,25.14,2024-02-21,"New Kaylabury, Pennsylvania",PayPal
7af8c967-11f7-4da5-8476-c05688600311,Brian Romero,Microwave,Home,710.21,3,2130.63,25.14,2024-07-05,"Jeremymouth, Wyoming",PayPal
bab37ac5-7f25-4593-a55a-e3380ddb157b,Monica Brady,Blender,Home,880.99,2,880.99,25.14,2024-05-10,"Jeffreymouth, Nevada",Cash
01fae56c-90d6-4c78-a4a6-fe14c60adf7f,Melissa Davis,Jeans,Clothing,574.15,2,1148.3,10.03,2024-03-16,"South David, Arizona",PayPal
f445cc1e-7a9e-4f4f-9482-2b9eacf5a664,Ryan West,Lotion,Beauty,114.88,2,114.88,25.14,2024-02-28,"West Glen, Pennsylvania",Credit Card
2b864fb9-9050-4069-a9af-3f9959598fe0,Richard Ali,Vacuum Cleaner,Home,127.16,2,127.16,40.79,2024-05-10,"East Kevinchester, Tennessee",PayPal
cbce136e-d5cd-4c95-bf55-177861c28139,Tina Bradley,Laptop,Electronics,659.32,3,1977.96,25.14,2024-05-10,"Robertton, New Mexico",Cash
7ff57a0f-c156-4c0d-b3b6-2e38a0f36ff0,Dennis Fuller,Toaster,Home,629.89,1,629.89,25.14,2024-05-10,"Lake Richard, Kentucky",PayPal
41e33c45-728f-4cd2-9560-619281559cac,Jessica Taylor,Sweater,Clothing,476.74,3,1430.22,25.14,2024-05-10,"North Markfurt, California",Cash
c39ef9df-dfd8-4b82-bc03-067bc5a8b5db,Hannah Thomas,Fiction,Books,212.2,2,212.2,45.6,2024-02-24,"Sanfordstad, Nebraska",PayPal
77528bea-5be1-4341-8616-19c2eed08a2c,Kurt Mccarty,Headphones,Electronics,382.4,2,764.8,36.97,2024-05-10,"Lake Albert, Washington",Cash
caf5cf09-b188-4358-aaf6-dd3fb8316009,Heather Taylor,Jacket,Clothing,403.15,3,1209.45,5.62,2024-05-10,"Port Steven, Connecticut",Credit Card
33d97d0f-137f-4ffa-9f37-f193aba19866,Jill Abbott,Comics,Books,929.29,2,1858.58,46,2024-11-11,"Elizabethburgh, Arizona",PayPal
e631724d-cfea-4d63-86dd-077366c3cb54,Erik Shepard,Lipstick,Beauty,264.67,2,264.67,25.14,2024-10-11,"Taylorburgh, New Jersey",Credit Card
bba7e803-1984-48da-a105-60d02ee1f8fa,Michael Smith,Lipstick,Beauty,597.42,2,597.42,19.99,2020-11-19,"South Randy, Utah",PayPal
20812674-082c-4313-a03c-fd93d2322cf3,Hunter Flowers,Vacuum Cleaner,Home,747.8,1,747.8,40.51,2023-05-06,"South Sara, Alaska",Credit Card
f279f74e-a602-4c39-aa98-1dcf905af065,Albert Kemp,Blender,Home,313.69,2,627.38,30.49,2024-11-01,"North Lauren, Hawaii",Credit Card
a6225c3d-277a-45bd-9529-604f0a0eec47,Dustin Crawford,Shirt,Clothing,671.97,2,671.97,48.63,2024-05-10,"Josephborough, Pennsylvania",Credit Card
ef390edc-1f71-4a37-b2b3-13dc92a03d66,Ashley Lynch,Jeans,Clothing,567.69,2,567.69,25.14,2023-05-18,"North Jennifermouth, Utah",Cash
cc610662-1b42-4374-aaad-e8ba1a4688b0,Elizabeth Allen,Fiction,Books,923.25,1,923.25,25.14,2022-04-09,"Port Melissa, West Virginia",Credit Card
b3979f8c-e9e2-4658-8f8a-a8180f658917,Nancy Knox,Makeup Kit,Beauty,263.26,3,789.78,46.64,2024-12-02,"Alvarezhaven, Florida",Credit Card
42b67b44-1ec9-4baa-b8d8-27ef95bea524,Justin Sandoval,Fiction,Books,114.19,3,342.57,25.14,2024-05-10,"Jenniferbury, Vermont",Credit Card
9b2b0c45-303b-4584-9b0d-220a250b39cb,Kenneth Lopez II,Microwave,Home,45.17,2,90.34,25.14,2024-05-10,"West Kimberlyview, New Hampshire",Cash
416b4c36-c95d-4a86-b94f-697e0b4e64ec,Richard Byrd,Sweater,Clothing,754.59,1,754.59,13.86,2024-08-01,"Williamsbury, Ohio",Cash
d2a9789b-95a5-400c-8347-e2da585e98fa,Deanna Smith,Camera,Electronics,395.71,2,395.71,25.14,2024-01-23,"Hollowayborough, Kansas",Cash
1047c5cd-d064-4e84-a5ae-3398d7b8f76a,Casey Fisher,Headphones,Electronics,200.98,2,401.96,44.81,2024-03-24,"Port Robert, Pennsylvania",Credit Card
fc893ef5-2ff7-4eb3-b800-01ec97404354,Jacob Stephens,Vacuum Cleaner,Home,61.35,2,61.35,13.29,2024-11-18,"West Wayne, Alaska",Cash
562cc0e6-13aa-44f4-bde5-a4b8958ee047,Jacqueline Gomez,Vacuum Cleaner,Home,654.31,1,654.31,25.14,2024-05-10,"Natalietown, Illinois",Cash
045482ea-7ee5-4b12-97de-da1b436bf1df,Jacqueline Johns,Microwave,Home,381.09,1,381.09,32.41,2024-12-03,"Jimmyside, Minnesota",Credit Card
6d809d1e-621a-4d6f-b227-7a33b8d2dcbf,Christian Randolph,Fiction,Books,382.46,2,382.46,37.2,2024-07-13,"Marcusbury, South Dakota",PayPal
e3c2d901-0b12-46df-b6ce-168f3568358c,Antonio Davis,Makeup Kit,Beauty,721.27,2,1442.54,25.14,2024-01-16,"Mcculloughtown, Maryland",Credit Card
21138725-e3fd-4ee2-ace4-8b49e70b47ee,Jesse Collins,Perfume,Beauty,784.07,3,2352.21,25.14,2024-05-10,"Nguyenborough, Florida",Cash
a7fa0a8e-e637-42c3-b282-215c0722fd92,Samantha Leblanc MD,Microwave,Home,567.32,3,1701.96,32.48,2024-05-10,"Baileyland, Rhode Island",Cash
ec4e0064-0463-4f30-936c-505d00060a16,Charlotte Farley,Comics,Books,981.45,1,981.45,35.74,2020-08-08,"Dawnborough, Vermont",Credit Card
16b93462-bd49-4406-a10a-b2ce0bd0bc92,Kyle Williams,Jeans,Clothing,661.05,2,1322.1,42.67,2024-09-17,"South Keith, New Hampshire",Cash
a5d6b752-cea3-44b5-8ff5-81e8aa68a067,Renee Davis,Makeup Kit,Beauty,496.64,2,496.64,25.14,2020-11-01,"Phillipsview, Massachusetts",Credit Card
fa7eb07b-b9ae-4c9a-bdb3-94bc6e45f628,Cynthia Gonzalez,Smartphone,Electronics,965.06,2,965.06,43.74,2024-05-10,"Anthonyborough, Florida",Cash
d7a92f3c-3dc1-4f09-8b9f-f1de57c08d51,Caitlin Miller,Laptop,Electronics,512.48,2,512.48,25.14,2024-07-26,"New Jimfurt, Virginia",PayPal
f6d28ca3-8ce0-42d1-993f-9de70c514cdb,Joyce Cox,Makeup Kit,Beauty,332.89,2,665.78,48.03,2020-10-10,"Port James, Nebraska",Credit Card
8717e35c-aefa-4b44-8dba-e4160fd456b8,Stacy Clark,Vacuum Cleaner,Home,196.67,1,196.67,25.14,2024-05-10,"Durhamview, Virginia",PayPal
0411729a-9167-4026-a11b-bf99e9112be3,Dr. Phillip Jones,Biography,Books,429.5,2,859,0.81,2024-03-03,"Ashleyburgh, North Carolina",Credit Card
e70d6bdc-099e-44a3-b54c-bee4275299a1,Autumn Nunez,Headphones,Electronics,791.76,3,2375.28,33.33,2024-03-19,"West Christopher, New Hampshire",PayPal
82b11440-94fb-4e7c-b1d9-6e3e17ecf7f2,Jennifer Nelson,Lotion,Beauty,985.15,1,985.15,48.41,2024-12-05,"Christineville, Illinois",PayPal
2f001aa2-0673-437a-ac82-82752bbb727e,April James,Jacket,Clothing,704.53,2,1409.06,11.58,2021-01-25,"Christinaland, Texas",Cash
11443e98-1234-49c9-9c35-d1208d9f507d,Melissa Cannon,Headphones,Electronics,818.84,2,1637.68,25.14,2022-12-28,"South David, Florida",Cash
